Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link
"perumahan";"Kompleks Apartemen";"CITY OF TOMCITAS";"WXQJ+XV4, Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0601063";"125.9821884";"https://maps.google.com/?cid=0x0:0x82a00f67260ba79d"
"perumahan";"Komplek perumahan";"GAMALAMA Sound";"WXRJ+36M, Fagudu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0597288";"125.9806484";"https://maps.google.com/?cid=0x0:0x632ae406117de6db"
"perumahan";"Komplek perumahan";"Desa wailau";"WXRJ+2H5, Fagudu, Wailau, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0599979";"125.9814897";"https://maps.google.com/?cid=0x0:0xc3688785b0f04d43"
"perumahan";"Kantor Administrasi Kota";"KP2KP SANANA";"WXHH+G2H, Jl. Jenderal Besar Soeharto, Fogi, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";" 082335444219";"-2.0711935";"125.9776202";"https://maps.google.com/?cid=0x0:0x10c269ef1b7cc519"
"perumahan";"Kedai Kopi";"Mie Begadang Haibusa";"Fatce, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara 97795";"Kec. Sanana, Kabupaten Kepulauan Sula";"MALUKU UTARA";"97795";"Indonesia";"";"-2.0613406";"125.982371";"https://maps.google.com/?cid=0x0:0x506d12946d069858"
"perumahan";"Perumahan";"Perumahan Lapas Sanana";"WXFG+P25, Wai Hama, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";" 085757744181";"-2.0757323";"125.9751112";"https://maps.google.com/?cid=0x0:0x8e1c27fedad08d92"
"perumahan";"perumahan";"Maluku Utara 97795";"Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0613593";"125.9823727";"https://maps.google.com/?cid=0x0:0x25db49ff4002ccf8"
"perumahan";"Komplek perumahan";"GAMALAMA Sound";"WXRJ+36M, Fagudu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0597288";"125.9806484";"https://maps.google.com/?cid=0x0:0x632ae406117de6db"
"perumahan";"Kompleks Apartemen";"CITY OF TOMCITAS";"WXQJ+XV4, Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0601063";"125.9821884";"https://maps.google.com/?cid=0x0:0x82a00f67260ba79d"
"perumahan";"Klub pantai";"Desa Waihama";"WX8F+64G, Wai Hama, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0844298";"125.9728388";"https://maps.google.com/?cid=0x0:0xd2b948b8b73e7711"
"perumahan";"Kedai Kopi";"Mie Begadang Haibusa";"Fatce, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara 97795";"Kec. Sanana, Kabupaten Kepulauan Sula";"MALUKU UTARA";"97795";"Indonesia";"";"-2.0613406";"125.982371";"https://maps.google.com/?cid=0x0:0x506d12946d069858"
"perumahan";"perumahan";"Kec. Mangoli Bar.";"Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8071861";"125.3556926";"https://maps.google.com/?cid=0x0:0x9235093942d7b06a"
"perumahan";"Komplek perumahan";"Perumahan Dokter";"59Q4+HVX Ardi Buamona, Dofa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8100987";"125.3578214";"https://maps.google.com/?cid=0x0:0x669d96307e6480e8"
"perumahan";"Komplek perumahan";"Hasanudin, A.Md, S,Tra";"6C75+QQX, Leko Kadai, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7855024";"125.4094857";"https://maps.google.com/?cid=0x0:0xe679302694e937f4"
"perumahan";"Komplek perumahan";"Hamundu sardi";"59R4+6R9, Dofa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.809456";"125.357122";"https://maps.google.com/?cid=0x0:0xeb468d17d26ebac"
"perumahan";"Komplek perumahan";"rumah";"59R5+F6M, Dofa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.808327";"125.358493";"https://maps.google.com/?cid=0x0:0x3ac7ba0d89b0f84"
"perumahan";"Komplek perumahan";"Rumah Ijo Waitamela";"58RX+65 Jembatan, wai tamela, Dofa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8083652";"125.347574";"https://maps.google.com/?cid=0x0:0x5fd332dcc2522ec0"
"perumahan";"Komplek perumahan";"Gugun Pung Rumah";"59R4+MP2, Dofa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.80758";"125.3574982";"https://maps.google.com/?cid=0x0:0xc6b29c3e6c980f6a"
"perumahan";"perumahan";"Rumah irfan";"586J+J7R, Pelita, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8383784";"125.3306253";"https://maps.google.com/?cid=0x0:0x5d112817a52c63fd"
"perumahan";"perumahan";"Purni home";"498H+W4P, Pas Ipa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8825233";"125.3782859";"https://maps.google.com/?cid=0x0:0x53fe3e50b8803b73"
"perumahan";"Perhimpunan Pengembang Perumahan";"Sugiyanto Buton";"498M+J43, Pas Ipa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8834829";"125.3827897";"https://maps.google.com/?cid=0x0:0x4a9c93b5c64945f3"
"perumahan";"Pembangunan Perumahan";"Dasfordate family";"498G+XM8, Pas Ipa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8825947";"125.3767172";"https://maps.google.com/?cid=0x0:0x9d1d6837f1d4da9e"
"perumahan";"Rumah Kaca";"Rumah Nyonya Vivi";"499H+58F, Pas Ipa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8817878";"125.3779949";"https://maps.google.com/?cid=0x0:0xb8b39db46a7c050d"
"perumahan";"Rumah Kaca";"Rumah rini";"499J+2PC, Pas Ipa, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8824278";"125.3817758";"https://maps.google.com/?cid=0x0:0x3d232a45b4e5405f"
"perumahan";"Perhimpunan Pengembang Perumahan";"ILMAN BUTON";"6F6G+JXX, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7875659";"125.4774777";"https://maps.google.com/?cid=0x0:0x629851f0b648de30"
"perumahan";"perumahan";"Maluku Utara 97795";"Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0613593";"125.9823727";"https://maps.google.com/?cid=0x0:0x25db49ff4002ccf8"
"perumahan";"Kompleks Apartemen";"CITY OF TOMCITAS";"WXQJ+XV4, Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0601063";"125.9821884";"https://maps.google.com/?cid=0x0:0x82a00f67260ba79d"
"perumahan";"Komplek perumahan";"Desa wailau";"WXRJ+2H5, Fagudu, Wailau, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0599979";"125.9814897";"https://maps.google.com/?cid=0x0:0xc3688785b0f04d43"
"perumahan";"Komplek perumahan";"Perumahan 100";"8VH5+C28, Nurweda, Kec. Weda, Kabupaten Halmahera Tengah, Maluku Utara";"Kabupaten Halmahera Tengah, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"0.3285413";"127.8575664";"https://maps.google.com/?cid=0x0:0x6ddad3f13a841ea9"
"perumahan";"Kedai Kopi";"Mie Begadang Haibusa";"Fatce, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara 97795";"Kec. Sanana, Kabupaten Kepulauan Sula";"MALUKU UTARA";"97795";"Indonesia";"";"-2.0613406";"125.982371";"https://maps.google.com/?cid=0x0:0x506d12946d069858"
"perumahan";"perumahan";"Kec. Sulabesi Timur";"Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3972103";"126.0597014";"https://maps.google.com/?cid=0x0:0xb7e818da71ae9c3d"
"perumahan";"Pembangunan Perumahan";"Fahrin sibela home stay";"J383+W4, Waisepa, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3826505";"126.052828";"https://maps.google.com/?cid=0x0:0x52067811ed4694d3"
"perumahan";"Komplek perumahan";"Rumah Parman";"G3V8+265, Fatkauyon, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.4564683";"126.0662176";"https://maps.google.com/?cid=0x0:0x42a451e65ac6926b"
"perumahan";"Komplek perumahan";"Rmh. Hairun Sibela";"J29H+RRJ, Waisepa, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3804212";"126.0295261";"https://maps.google.com/?cid=0x0:0xe1a6da7c914a0642"
"perumahan";"Komplek perumahan";"Manaf";"M28J+MR, Manaf, Kec. Sulabesi Tengah, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3323253";"126.0309365";"https://maps.google.com/?cid=0x0:0x9b0fda86c48360e8"
"perumahan";"Komplek perumahan";"Soleman Yoisangaji";"J2MW+842, Jl. Desa Pohea, Wai Goyofa, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3667937";"126.0453201";"https://maps.google.com/?cid=0x0:0x95652be15fefa69"
"perumahan";"Pembangunan Perumahan";"Desa Sama";"H3V7+R7, Sama, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.4054649";"126.063189";"https://maps.google.com/?cid=0x0:0x8547ded749913fd2"
"perumahan";"Komplek perumahan";"Abd.manaf";"JXQ6+P32, Fuata, Kec. Sulabesi Sel., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3607442";"125.9601295";"https://maps.google.com/?cid=0x0:0x10bc0c19d9f1f3f0"
"perumahan";"Komplek perumahan";"Hi.Anwar Basahona";"J2MW+842, Jl, Wai Goyofa, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3667375";"126.0452656";"https://maps.google.com/?cid=0x0:0xcf8e7c399ca671b2"
"perumahan";"Pembangunan Perumahan";"R. Hairun S";"J383+49F, Waisepa, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3846857";"126.0534237";"https://maps.google.com/?cid=0x0:0x10c86b6eb944e579"
"perumahan";"Komplek perumahan";"Ismail Umamit";"J335+PPV, Jl. Desa Pohea, Baleha, Kec. Sulabesi Timur, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";" 082190748422";"-2.3956454";"126.0593014";"https://maps.google.com/?cid=0x0:0x4ef90eb6a0ae7e83"
"perumahan";"perumahan";"Maluku Utara 97795";"Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0613593";"125.9823727";"https://maps.google.com/?cid=0x0:0x25db49ff4002ccf8"
"perumahan";"perumahan";"Subi dan Lusi";"JXQ6+Q74, Jl. Desa Pohea, Fuata, Kec. Sulabesi Sel., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.3606238";"125.9606964";"https://maps.google.com/?cid=0x0:0xf5e7cba70e3788eb"
"perumahan";"Kompleks Apartemen";"CITY OF TOMCITAS";"WXQJ+XV4, Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0601063";"125.9821884";"https://maps.google.com/?cid=0x0:0x82a00f67260ba79d"
"perumahan";"perumahan";"Maluku Utara 97795";"Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0613593";"125.9823727";"https://maps.google.com/?cid=0x0:0x25db49ff4002ccf8"
"perumahan";"Kompleks Apartemen";"CITY OF TOMCITAS";"WXQJ+XV4, Falahu, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0601063";"125.9821884";"https://maps.google.com/?cid=0x0:0x82a00f67260ba79d"
"perumahan";"Komplek perumahan";"Desa wailau";"WXRJ+2H5, Fagudu, Wailau, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0599979";"125.9814897";"https://maps.google.com/?cid=0x0:0xc3688785b0f04d43"
"perumahan";"Klub pantai";"Desa Waihama";"WX8F+64G, Wai Hama, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.0844298";"125.9728388";"https://maps.google.com/?cid=0x0:0xd2b948b8b73e7711"
"perumahan";"Kantor Pemerintah";"Desa bajo";"XXH3+W8P, Pohea, Kec. Sanana Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-2.020166";"125.9533322";"https://maps.google.com/?cid=0x0:0x9165f16944d76053"
"perumahan";"Komplek perumahan";"Perumahan 100";"8VH5+C28, Nurweda, Kec. Weda, Kabupaten Halmahera Tengah, Maluku Utara";"Kabupaten Halmahera Tengah, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"0.3285413";"127.8575664";"https://maps.google.com/?cid=0x0:0x6ddad3f13a841ea9"
"perumahan";"Kedai Kopi";"Mie Begadang Haibusa";"Fatce, Kec. Sanana, Kabupaten Kepulauan Sula, Maluku Utara 97795";"Kec. Sanana, Kabupaten Kepulauan Sula";"MALUKU UTARA";"97795";"Indonesia";"";"-2.0613406";"125.982371";"https://maps.google.com/?cid=0x0:0x506d12946d069858"
"perumahan";"perumahan";"Mangoli Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7870032";"125.4804915";"https://maps.google.com/?cid=0x0:0x821bd9ab23ff70b4"
"perumahan";"Komplek perumahan";"Rumah Isma";"6F7P+7HV, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7867669";"125.4864363";"https://maps.google.com/?cid=0x0:0x7aadcd375bbb019d"
"perumahan";"perumahan";"Rumah Nina";"6F7P+X5, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.785706";"125.485902";"https://maps.google.com/?cid=0x0:0xe3a4fa4e640af5c3"
"perumahan";"Komplek perumahan";"Rumah Anja Saputra";"6F7J+2F6, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7872619";"125.4811887";"https://maps.google.com/?cid=0x0:0xafcdbb585cb832de"
"perumahan";"Komplek perumahan";"Buya kompleks GNS";"4H23+XW8, Buya, Kec. Mangoli Sel., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8975937";"125.5548422";"https://maps.google.com/?cid=0x0:0xb4ff53e93ef0d1fc"
"perumahan";"Komplek perumahan";"Hasanudin, A.Md, S,Tra";"6C75+QQX, Leko Kadai, Kec. Mangoli Bar., Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7855024";"125.4094857";"https://maps.google.com/?cid=0x0:0xe679302694e937f4"
"perumahan";"Komplek perumahan";"Rumah Dinas Dokter Falabisahaya";"5F8Q+2MC, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.8349259";"125.489147";"https://maps.google.com/?cid=0x0:0xa41db5188cf6b7cf"
"perumahan";"Rumah Kaca";"fanda’s home";"6F7P+X5, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7850854";"125.4853876";"https://maps.google.com/?cid=0x0:0x19fd65011f3c7a43"
"perumahan";"Perhimpunan Pengembang Perumahan";"ILMAN BUTON";"6F6G+JXX, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7875659";"125.4774777";"https://maps.google.com/?cid=0x0:0x629851f0b648de30"
"perumahan";"Komplek perumahan";"Bulurdity Home";"6F8J+38X, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7847509";"125.4808668";"https://maps.google.com/?cid=0x0:0x77cecfe7fc113764"
"perumahan";"Komplek perumahan";"Rumah Om Petu Amuntoda";"6F6G+RWH, Dusun IV, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7879368";"125.4773538";"https://maps.google.com/?cid=0x0:0x1af8fd95feed4603"
"perumahan";"Vila";"Kos-kosan kesya";"6F7J+F6G, Falabisahaya, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7862162";"125.480322";"https://maps.google.com/?cid=0x0:0x2d1b96f34798114c"
"perumahan";"Komplek perumahan";"Desa Pastabulu";"6GC6+87X, Pastabulu, Mangoli Utara, Kabupaten Kepulauan Sula, Maluku Utara";"Kabupaten Kepulauan Sula, Maluku Utara";"MALUKU UTARA";"";"Indonesia";"";"-1.7791391";"125.5107307";"https://maps.google.com/?cid=0x0:0xcd2b759032db8d5e"
